gene_name	gene_id
NOP56	10528
MIR1292	100302138
SNORD110	692213
SNORA51	677831
SNORD86	692201
SNORD56	26793
SNORD57	26792
IDH3B	3420
EBF4	57593
LOC100507579	100507579
CPXM1	56265
C20orf141	128653
TMEM239	100288797
FAM113A	64773
VPS16	64601
PTPRA	5786
GNRH2	2797
MRPS26	64949
OXT	5020
AVP	551
LOC100134015	100134015
UBOX5	22888
FASTKD5	60493
ProSAPiP1	9762
DDRGK1	65992
ITPA	3704
SLC4A11	83959
C20orf194	25943
ATRN	8455
GFRA4	64096
ADAM33	80332
SIGLEC1	6614
HSPA12B	116835
C20orf27	54976
SPEF1	25876
CENPB	1059
CDC25B	994
C20orf29	55317
MAVS	57506
PANK2	80025
MIR103A2	406896
MIR103B2	100302282
RNF24	11237
SMOX	54498
LOC728228	728228
ADRA1D	146
PRNP	5621
PRND	23627
PRNT	149830
RASSF2	9770
SLC23A2	9962
C20orf30	29058
PCNA	5111
PCNA-AS1	100302739
CDS2	8760
PROKR2	128674
LOC100507629	100507629
LOC643406	643406
LOC149837	149837
GPCPD1	56261
C20orf196	149840
CHGB	1114
TRMT6	51605
MCM8	84515
CRLS1	54675
LRRN4	164312
FERMT1	55612
BMP2	650
HAO1	54363
TMX4	56255
PLCB1	23236
RNU105B	26767
PLCB4	5332
LAMP5	24141
PAK7	57144
LOC100131208	100131208
ANKRD5	63926
SNAP25	6616
MKKS	8195
C20orf94	128710
JAG1	182
LOC339593	339593
C20orf61	728450
BTBD3	22903
LOC100505515	100505515
SPTLC3	55304
ISM1	140862
LOC100505536	100505536
TASP1	55617
ESF1	51575
C20orf7	79133
SEL1L2	80343
MACROD2	140733
FLRT3	23767
MACROD2-AS1	100379174
KIF16B	55614
SNRPB2	6629
OTOR	56914
PCSK2	5126
BFSP1	631
DSTN	11034
RRBP1	6238
BANF2	140836
SNX5	27131
SNORD17	692086
C20orf72	92667
OVOL2	58495
PET117	100303755
CSRP2BP	57325
ZNF133	7692
DZANK1-AS1	440757
DZANK1	55184
POLR3F	10621
MIR3192	100422875
RBBP9	10741
SEC23B	10483
LINC00493	388789
DTD1	92675
HSPC072	29075
LOC100270804	100270804
LOC100128496	100128496
C20orf79	140856
SLC24A3	57419
LOC100130264	100130264
LOC100509860	100509860
LOC100287166	100287166
RIN2	54453
NAA20	51126
CRNKL1	51340
C20orf26	26074
INSM1	3642
RALGAPA2	57186
PLK1S1	55857
XRN2	22803
NKX2-4	644524
NKX2-2	4821
PAX1	5075
LOC100653248	100653248
LOC100652902	100652902
LOC100270679	100270679
LOC100505651	100505651
LOC284788	284788
LINC00261	140828
FOXA2	3170
SSTR4	6754
THBD	7056
CD93	22918
LOC200261	200261
LOC100505664	100505664
NXT1	29107
LOC100505683	100505683
GZF1	64412
NAPB	63908
CSTL1	128817
CST11	140880
LOC100289308	100289308
CST8	10047
CSTT	164380
CST9L	128821
CST9	128822
CST3	1471
CST4	1472
CST1	1469
CST2	1470
CST5	1473
GGTLC1	92086
FLJ33581	400839
SYNDIG1	79953
CST7	8530
C20orf3	57136
ACSS1	84532
VSX1	30813
LOC284798	284798
ENTPD6	955
PYGB	5834
ABHD12	26090
GINS1	9837
NINL	22981
NANP	140838
ZNF337	26152
FAM182B	728882
LOC100289375	100289375
LOC100131248	100131248
LOC100134868	100134868
FAM182A	284800
NCOR1P1	149934
LOC284801	284801
MIR663A	724033
FLJ45832	400841
FRG1B	284802
LOC100134091	100134091
MLLT10P1	140678
DEFB115	245929
DEFB116	245930
DEFB118	117285
DEFB119	245932
DEFB121	245934
DEFB122	245935
DEFB123	245936
DEFB124	245937
REM1	28954
LINC00028	140875
HM13	81502
PSIMCT-1	100101490
ID1	3397
MIR3193	100422904
COX4I2	84701
BCL2L1	598
TPX2	22974
MYLK2	85366
FOXS1	2307
DUSP15	128853
TTLL9	164395
PDRG1	81572
XKR7	343702
C20orf160	140706
HCK	3055
TM9SF4	9777
TSPY26P	128854
PLAGL2	5326
POFUT1	23509
MIR1825	100302183
KIF3B	9371
LOC100506402	100506402
ASXL1	171023
C20orf112	140688
LOC100506597	100506597
LOC284804	284804
LOC149950	149950
C20orf203	284805
COMMD7	149951
DNMT3B	1789
MAPRE1	22919
EFCAB8	388795
SUN5	140732
BPIFB2	80341
BPIFB6	128859
BPIFB3	359710
BPIFB4	149954
BPIFA2	140683
BPIFA4P	317716
BPIFA3	128861
BPIFA1	51297
BPIFB1	92747
CDK5RAP1	51654
SNTA1	6640
CBFA2T2	9139
NECAB3	63941
C20orf144	128864
ACTL10	170487
E2F1	1869
PXMP4	11264
ZNF341	84905
LOC100653097	100653097
LOC100652854	100652854
CHMP4B	128866
LOC100505490	100505490
RALY	22913
MIR4755	100616434
EIF2S2	8894
ASIP	434
AHCY	191
ITCH	83737
MIR644A	693229
DYNLRB1	83658
MAP1LC3A	84557
PIGU	128869
TP53INP2	58476
NCOA6	23054
HMGB3P1	128872
GGT7	2686
ACSS2	55902
GSS	2937
MYH7B	57644
MIR499A	574501
MIR499B	100616134
TRPC4AP	26133
EDEM2	55741
PROCR	10544
MMP24	10893
EIF6	3692
FAM83C	128876
UQCC	55245
GDF5OS	554250
GDF5	8200
MIR1289-1	100302125
CEP250	11190
C20orf173	140873
ERGIC3	51614
FER1L4	80307
SPAG4	6676
CPNE1	8904
RBM12	10137
NFS1	9054
ROMO1	140823
RBM39	9584
PHF20	51230
SCAND1	51282
C20orf152	140894
LOC647979	647979
EPB41L1	2036
C20orf4	25980
DLGAP4	22839
MYL9	10398
TGIF2	60436
TGIF2-C20ORF24	100527943
C20orf24	55969
SLA2	84174
NDRG3	57446
DSN1	79980
KIAA0889	140710
C20orf118	140711
SAMHD1	25939
RBL1	5933
C20orf132	140699
RPN2	6185
GHRH	2691
MANBAL	63905
SRC	6714
BLCAP	10904
NNAT	4826
LOC100287792	100287792
CTNNBL1	56259
VSTM2L	128434
TTI1	9675
RPRD1B	58490
TGM2	7052
KIAA1755	85449
BPI	671
LBP	3929
LOC388796	388796
SNORA71B	26776
SNORA71A	26777
SNORA71C	677839
SNORA71D	677840
SNHG11	128439
SNORA39	677821
SNORA60	677837
RALGAPB	57148
MIR548O2	100616190
ADIG	149685
ARHGAP40	343578
SLC32A1	140679
ACTR5	79913
PPP1R16B	26051
FAM83D	81610
DHX35	60625
LOC339568	339568
LOC100505663	100505663
MAFB	9935
LOC100128988	100128988
TOP1	7150
LOC100505725	100505725
PLCG1	5335
ZHX3	23051
LPIN3	64900
EMILIN3	90187
CHD6	84181
PTPRT	11122
SRSF6	6431
L3MBTL1	26013
LOC100505763	100505763
SGK2	10110
IFT52	51098
MYBL2	4605
GTSF1L	149699
TOX2	84969
JPH2	57158
C20orf111	51526
LOC100505783	100505783
GDAP1L1	78997
FITM2	128486
R3HDML	140902
HNF4A	3172
MIR3646	100500813
TTPAL	79183
SERINC3	10955
PKIG	11142
ADA	100
LOC79015	79015
WISP2	8839
KCNK15	60598
RIMS4	140730
YWHAB	7529
PABPC1L	80336
TOMM34	10953
LOC100505826	100505826
STK4	6789
KCNS1	3787
WFDC5	149708
WFDC12	128488
PI3	5266
SEMG1	6406
SEMG2	6407
SLPI	6590
MATN4	8785
RBPJL	11317
SDC4	6385
SYS1	90196
SYS1-DBNDD2	767557
TP53TG5	27296
LOC100128997	100128997
DBNDD2	55861
PIGT	51604
LOC100130157	100130157
WFDC2	10406
SPINT3	10816
WFDC6	140870
SPINLW1-WFDC6	100526773
SPINLW1	57119
WFDC8	90199
WFDC9	259240
WFDC10A	140832
WFDC11	259239
WFDC10B	280664
WFDC13	164237
MIR3617	100500897
SPINT4	391253
WFDC3	140686
DNTTIP1	116092
UBE2C	11065
TNNC2	7125
SNX21	90203
ACOT8	10005
ZSWIM3	140831
ZSWIM1	90204
SPATA25	128497
NEURL2	140825
CTSA	5476
PLTP	5360
PCIF1	63935
ZNF335	63925
MMP9	4318
LOC100128028	100128028
SLC12A5	57468
NCOA5	57727
CD40	958
CDH22	64405
SLC35C2	51006
ELMO2	63916
MKRN7P	7686
ZNF334	55713
C20orf123	128506
SLC13A3	64849
TP53RK	112858
SLC2A10	81031
EYA2	2139
LOC100505944	100505944
MIR3616	100500814
ZMYND8	23613
LOC100131496	100131496
LOC100505963	100505963
NCOA3	8202
SULF2	55959
LOC100505983	100505983
LOC100130589	100130589
LOC100506034	100506034
LOC100506053	100506053
LINC00494	284749
LOC100506069	100506069
PREX1	57580
ARFGEF2	10564
CSE1L	1434
STAU1	6780
DDX27	55661
ZNFX1	57169
ZNFX1-AS1	441951
SNORD12C	26765
SNORD12B	100113393
SNORD12	692057
KCNB1	3745
PTGIS	5740
LOC728671	728671
B4GALT5	9334
SLC9A8	23315
SPATA2	9825
RNF114	55905
SNAI1	6615
UBE2V1	7335
TMEM189-UBE2V1	387522
TMEM189	387521
CEBPB	1051
LOC100506115	100506115
LOC284751	284751
PTPN1	5770
LOC100506153	100506153
MIR645	693230
FAM65C	140876
MIR1302-5	100302146
LOC100506175	100506175
PARD6B	84612
BCAS4	55653
ADNP	23394
DPM1	8813
MOCS3	27304
KCNG1	3755
NFATC2	4773
MIR3194	100422889
ATP9A	10079
SALL4	57167
ZFP64	55734
TSHZ2	128553
ZNF217	7764
SUMO1P1	391257
BCAS1	8537
MIR4756	100616225
CYP24A1	1591
PFDN4	5203
DOK5	55816
CBLN4	140689
MC3R	4159
FAM210B	116151
AURKA	6790
CSTF1	1477
CASS4	57091
C20orf43	51507
GCNT7	140687
LOC100130156	100130156
FAM209A	200232
FAM209B	388799
TFAP2C	7022
LOC100653094	100653094
BMP7	655
MIR4325	100422883
SPO11	23626
RAE1	8480
MTRNR2L3	100462983
LOC100291105	100291105
RBM38	55544
CTCFL	140690
PCK1	5105
ZBP1	81030
PMEPA1	56937
MIR4532	100616353
C20orf85	128602
ANKRD60	140731
PPP4R1L	55370
RAB22A	57403
VAPB	9217
APCDD1L	164284
LOC149773	149773
MGC4294	79160
STX16	8675
STX16-NPEPL1	100534593
NPEPL1	79716
LOC100652930	100652930
LOC100653253	100653253
LOC100506348	100506348
MIR296	407022
MIR298	100126296
GNAS-AS1	149775
GNAS	2778
TH1L	51497
CTSZ	1522
TUBB1	81027
ATP5E	514
SLMO2-ATP5E	100533975
SLMO2	51012
ZNF831	128611
EDN3	1908
PHACTR3	116154
LOC100506384	100506384
SYCP2	10388
C20orf177	63939
PPP1R3D	5509
CDH26	60437
C20orf197	284756
LOC729296	729296
MIR646	693231
MIR4533	100616362
MIR548AG2	100616440
LOC100506470	100506470
CDH4	1002
LOC100128310	100128310
MIR1257	100302168
TAF4	6874
LSM14B	149986
PSMA7	5688
SS18L1	26039
GTPBP5	26164
HRH3	11255
FLJ44790	400850
OSBPL2	9885
ADRM1	11047
LAMA5	3911
MIR4758	100616340
LOC100506553	100506553
RPS21	6227
CABLES2	81928
C20orf151	140893
GATA5	140628
C20orf166-AS1	253868
C20orf166	128826
MIR1-1	406904
MIR133A2	406923
LOC100131174	100131174
LOC100505735	100505735
FLJ32154	149650
SLCO4A1	28231
LOC100127888	100127888
NTSR1	4923
LOC100653315	100653315
LOC100652730	100652730
C20orf20	55257
OGFR	11054
COL9A3	1299
TCFL5	10732
DPH3P1	100132911
DIDO1	11083
C20orf11	54994
SLC17A9	63910
BHLHE23	128408
LOC63930	63930
LINC00029	100144596
LOC100144597	100144597
HAR1B	768097
HAR1A	768096
MIR124-3	406909
YTHDF1	54915
BIRC7	79444
MIR3196	100423014
NKAIN4	128414
FLJ16779	100192386
ARFGAP1	55738
MIR4326	100422945
COL20A1	57642
CHRNA4	1137
KCNQ2	3785
EEF1A2	1917
PPDPF	79144
PTK6	5753
SRMS	6725
C20orf195	79025
PRIC285	85441
GMEB2	26205
LOC100505771	100505771
STMN3	50861
RTEL1	51750
RTEL1-TNFRSF6B	100533107
TNFRSF6B	8771
ARFRP1	10139
ZGPAT	84619
LIME1	54923
SLC2A4RG	56731
ZBTB46	140685
C20orf181	100128998
LOC100509861	100509861
ABHD16B	140701
TPD52L2	7165
LOC100505815	100505815
DNAJC5	80331
MIR941-1	100126329
MIR941-2	100126339
MIR941-3	100126352
MIR941-4	100126330
UCKL1	54963
MIR1914	100302137
MIR647	693232
UCKL1-AS1	100113386
ZNF512B	57473
SAMD10	140700
PRPF6	24148
LINC00176	284739
SOX18	54345
TCEA2	6919
RGS19	10287
OPRL1	4987
C20orf201	198437
NPBWR2	2832
MYT1	4661
PCMTD2	55251
LINC00266-1	140849
LOC100653339	100653339
FAM110C	642273
SH3YL1	26751
ACP1	52
FAM150B	285016
LOC727944	727944
TMEM18	129787
LOC339822	339822
LOC100508751	100508751
LOC100292909	100292909
SNTG2	54221
TPO	7173
PXDN	7837
MYT1L	23040
LOC730811	730811
TSSC1	7260
TRAPPC12	51112
ADI1	55256
LOC100506014	100506014
RNASEH1	246243
LOC100506054	100506054
RPS7	6201
COLEC11	78989
ALLC	55821
DCDC2C	728597
LOC100505964	100505964
LOC727982	727982
SOX11	6664
LOC150622	150622
LOC100653083	100653083
LOC100652811	100652811
LOC400940	400940
LOC100506216	100506216
LINC00487	400941
CMPK2	129607
RSAD2	91543
LOC386597	386597
RNF144A	9781
LOC100506274	100506274
LOC339788	339788
LINC00299	339789
LOC100506299	100506299
ID2	3398
KIDINS220	57498
MBOAT2	129642
LOC100506317	100506317
ASAP2	8853
ITGB1BP1	9270
CPSF3	51692
IAH1	285148
ADAM17	6868
YWHAQ	10971
TAF1B	9014
GRHL1	29841
KLF11	8462
CYS1	192668
RRM2	6241
C2orf48	348738
MIR4261	100422929
HPCAL1	3241
ODC1	4953
SNORA80B	100302743
NOL10	79954
ATP6V1C2	245973
LOC100508950	100508950
PDIA6	10130
KCNF1	3754
FLJ33534	285150
C2orf50	130813
PQLC3	130814
ROCK2	9475
LOC650157	650157
E2F6	1876
GREB1	9687
MIR4429	100616469
NTSR2	23620
LOC100506405	100506405
LOC100506439	100506439
LPIN1	23175
MIR548S	100422862
MIR4262	100422996
LOC100506457	100506457
MIR3681	100500884
TRIB2	28951
LOC100653265	100653265
LOC100652785	100652785
MIR3125	100422986
LOC100506474	100506474
FAM84A	151354
NBAS	51594
DDX1	1653
MYCNOS	10408
MYCN	4613
FAM49A	81553
RAD51AP2	729475
VSNL1	7447
SMC6	79677
GEN1	348654
MSGN1	343930
KCNS3	3790
RDH14	57665
NT5C1B-RDH14	100526794
NT5C1B	93034
MIR4757	100616307
OSR1	130497
FLJ12334	400946
TTC32	130502
WDR35	57539
MATN3	4148
LAPTM4A	9741
LOC100506455	100506455
SDC1	6382
LOC100131373	100131373
LOC100509763	100509763
PUM2	23369
RHOB	388
HS1BP3	64342
GDF7	151449
C2orf43	60526
APOB	338
LOC100507562	100507562
LOC645949	645949
KLHL29	114818
LOC100288602	100288602
ATAD2B	54454
UBXN2A	165324
MFSD2B	388931
C2orf44	80304
FKBP1B	2281
SF3B14	51639
TP53I3	9540
PFN4	375189
LOC375190	375190
C2orf84	653140
ITSN2	50618
LOC100507630	100507630
NCOA1	8648
PTRHD1	391356
CENPO	79172
ADCY3	109
DNAJC27	51277
DNAJC27-AS1	729723
EFR3B	22979
POMC	5443
DNMT3A	1788
MIR1301	100302246
LOC100131510	100131510
DTNB	1838
ASXL2	55252
KIF3C	3797
RAB10	10890
FAM59B	150946
HADHA	3030
HADHB	3032
GPR113	165082
EPT1	85465
CCDC164	92749
OTOF	9381
C2orf70	339778
CIB4	130106
KCNK3	3777
C2orf18	54978
CENPA	1058
DPYSL5	56896
MAPRE3	22924
TMEM214	54867
AGBL5	60509
OST4	100128731
EMILIN1	11117
KHK	3795
CGREF1	10669
ABHD1	84696
PREB	10113
C2orf53	339779
TCF23	150921
SLC5A6	8884
C2orf28	51374
CAD	790
SLC30A3	7781
DNAJC5G	285126
TRIM54	57159
UCN	7349
MPV17	4358
GTF3C2	2976
LOC100505624	100505624
LOC100505605	100505605
EIF2B4	8890
SNX17	9784
ZNF513	130557
PPM1G	5496
FTH1P3	2498
NRBP1	29959
KRTCAP3	200634
IFT172	26160
FNDC4	64838
GCKR	2646
C2orf16	84226
ZNF512	84450
CCDC121	79635
GPN1	11321
SUPT7L	9913
SLC4A1AP	22950
MRPL33	9553
RBKS	64080
LOC100302650	100302650
BRE	9577
MIR4263	100422965
LOC100505736	100505736
LOC100505716	100505716
FLJ31356	403150
FOSL2	2355
PLB1	151056
LOC100505774	100505774
PPP1CB	5500
SPDYA	245711
TRMT61B	55006
WDR43	23160
SNORD92	692209
SNORD53	26796
FAM179A	165186
C2orf71	388939
CLIP4	79745
ALK	238
YPEL5	51646
LBH	81606
LCLAT1	253558
CAPN13	92291
GALNT14	79623
LOC100653121	100653121
LOC100652774	100652774
CAPN14	440854
EHD3	30845
XDH	7498
SRD5A2	6716
MEMO1	51072
DPY30	84661
HP11026	100652775
LOC100653123	100653123
SPAST	6683
SLC30A6	55676
NLRC4	58484
YIPF4	84272
BIRC6	57448
MIR558	693143
TTC27	55622
MIR4765	100616219
LINC00486	285045
LOC100271832	100271832
LTBP1	4052
MIR4430	100616136
RASGRP3	25780
FAM98A	25940
MYADML	151325
MIR548AD	100616475
LOC100288911	100288911
CRIM1	51232
FEZ2	9637
VIT	5212
STRN	6801
HEATR5B	54497
CCDC75	253635
EIF2AK2	5610
SULT6B1	391365
LOC100505876	100505876
CEBPZ	10153
C2orf56	55471
PRKD3	23683
QPCT	25797
CDC42EP3	10602
FAM82A1	151393
CYP1B1	1545
CYP1B1-AS1	285154
ATL2	64225
HNRPLL	92906
GALM	130589
SRSF7	6432
GEMIN6	79833
DHX57	90957
MORN2	729967
ARHGEF33	100271715
LOC375196	375196
SOS1	6654
SOS1-IT1	100505911
CDKL4	344387
MAP4K3	8491
LOC728730	728730
TMEM178	130733
THUMPD2	80745
LOC100128590	100128590
SLC8A1	6546
LOC388942	388942
LOC400950	400950
PKDCC	91461
EML4	27436
COX7A2L	9167
KCNG3	170850
LOC100130921	100130921
MTA3	57504
OXER1	165140
HAAO	23498
LOC100506047	100506047
ZFP36L2	678
LOC100129726	100129726
THADA	63892
PLEKHH2	130271
LOC728819	728819
DYNC2LI1	51626
ABCG5	64240
ABCG8	64241
LRPPRC	10128
PPM1B	5495
SLC3A1	6519
PREPL	9581
CAMKMT	79823
LOC100130502	100130502
LOC100506088	100506088
LOC100506108	100506108
SIX3	6496
SIX2	10736
UNQ6975	400952
SRBD1	55133
PRKCE	5581
EPAS1	2034
LOC100652809	100652809
LOC388946	388946
ATP6V1E2	90423
FLJ41757	440862
RHOQ	23433
PIGF	5281
CRIPT	9419
SOCS5	9655
LOC388948	388948
LOC100134259	100134259
MCFD2	90411
TTC7A	57217
C2orf61	285051
CALM2	805
BCYRN1	618
EPCAM	4072
MIR559	693144
MSH2	4436
KCNK12	56660
LOC644093	644093
LOC100653325	100653325
LOC100652825	100652825
MSH6	2956
FBXO11	80204
LOC100506235	100506235
FOXN2	3344
PPP1R21	129285
STON1-GTF2A1L	286749
STON1	11037
GTF2A1L	11036
LHCGR	3973
FSHR	2492
NRXN1	9378
LOC100506300	100506300
MIR4431	100616431
ASB3	51130
GPR75-ASB3	100302652
CHAC2	494143
ERLEC1	27248
MIR3682	100500850
GPR75	10936
PSME4	23198
LOC100506338	100506338
ACYP2	98
TSPYL6	388951
C2orf73	129852
SPTBN1	6711
RPL23AP32	56969
EML6	400954
RTN4	57142
C2orf63	130162
RPS27A	6233
MTIF2	4528
PRORSD1P	344405
CCDC88A	55704
CCDC104	112942
SMEK2	57223
PNPT1	87178
EFEMP1	2202
MIR217	406999
MIR216A	406998
MIR216B	100126319
LOC100129434	100129434
CCDC85A	114800
VRK2	7444
FANCL	55120
FLJ30838	400955
MIR4432	100616473
LOC100506891	100506891
BCL11A	53335
LOC100506934	100506934
PAPOLG	64895
FLJ16341	400957
REL	5966
PUS10	150962
PEX13	5194
KIAA1841	84542
LOC339803	339803
C2orf74	339804
AHSA2	130872
USP34	9736
SNORA70B	100124537
XPO1	7514
FAM161A	84140
CCT4	10575
COMMD1	150684
B3GNT2	10678
TMEM17	200728
EHBP1	23301
LOC100132215	100132215
OTX1	5013
DBIL5P2	100169989
WDPCP	51057
MDH1	4190
UGP2	7360
VPS54	51542
PELI1	57162
LINC00309	150992
LOC100507006	100507006
MIR4433	100616265
LGALSL	29094
AFTPH	54812
MIR4434	100616419
LOC339807	339807
SERTAD2	9792
LOC730184	730184
LOC400958	400958
SLC1A4	6509
CEP68	23177
RAB1A	5861
ACTR2	10097
SPRED2	200734
MIR4778	100616464
LOC730198	730198
MEIS1	4211
LOC100507073	100507073
LOC644838	644838
ETAA1	54465
C1D	10438
WDR92	116143
PNO1	56902
PPP3R1	5534
CNRIP1	25927
PLEK	5341
FBXO48	554251
APLF	200558
PROKR1	10887
ARHGAP25	9938
BMP10	27302
GKN2	200504
GKN1	56287
ANTXR1	84168
MIR3126	100423030
GFPT1	2673
NFU1	27247
AAK1	22848
SNORA36C	100124535
LOC100128857	100128857
ANXA4	307
GMCL1	64395
SNRNP27	11017
MXD1	4084
ASPRV1	151516
PCBP1-AS1	400960
PCBP1	5093
LOC100133985	100133985
C2orf42	54980
TIA1	7072
MIR1285-2	100302268
PCYOX1	51449
SNRPG	6637
FAM136A	84908
TGFA	7039
ADD2	119
FIGLA	344018
CLEC4F	165530
CD207	50489
VAX2	25806
ATP6V1B1	525
ANKRD53	79998
TEX261	113419
OR7E91P	79315
NAGK	55577
MCEE	84693
MPHOSPH10	10199
PAIP2B	400961
ZNF638	27332
ZNF638-IT1	100507113
DYSF	8291
CYP26B1	56603
EXOC6B	23233
SPR	6697
EMX1	2016
SFXN5	94097
RAB11FIP5	26056
NOTO	344022
SMYD5	10322
PRADC1	84279
CCT7	10574
FBXO41	150726
LOC100507133	100507133
EGR4	1961
ALMS1	7840
NAT8	9027
ALMS1P	200420
NAT8B	51471
TPRKB	51002
DUSP11	8446
C2orf78	388960
STAMBP	10617
LOC100652991	100652991
LOC100653092	100653092
ACTG2	72
DGUOK	1716
TET3	200424
BOLA3	388962
BOLA3-AS1	100507171
MOB1A	55233
MTHFD2	10797
SLC4A5	57835
DCTN1	1639
LOC100189589	100189589
C2orf81	388963
LOC100130009	100130009
WDR54	84058
RTKN	6242
INO80B	83444
INO80B-WBP1	100532735
WBP1	23559
MOGS	7841
MRPL53	116540
CCDC142	84865
TTC31	64427
LBX2	85474
LOC151534	151534
PCGF1	84759
TLX2	3196
DQX1	165545
AUP1	550
HTRA2	27429
LOXL3	84695
DOK1	1796
C2orf65	130951
SEMA4F	10505
HK2	3099
POLE4	56655
TACR1	6869
FAM176A	84141
MRPL19	9801
GCFC2	6936
LRRTM4	80059
SNAR-H	100170221
REG3G	130120
REG1B	5968
REG1A	5967
REG1P	5969
REG3A	5068
CTNNA2	1496
MIR4264	100422888
LRRTM1	347730
LOC100507201	100507201
LOC1720	1720
FUNDC2P2	388965
SUCLG1	8802
DNAH6	1768
C2orf89	129293
TMSB10	9168
KCMF1	56888
TCF7L1	83439
TGOLN2	10618
RETSAT	54884
ELMOD3	84173
CAPG	822
SH2D6	284948
LOC100630918	100630918
MAT2A	4144
GGCX	2677
VAMP8	8673
VAMP5	10791
RNF181	51255
TMEM150A	129303
C2orf68	388969
USP39	10713
SFTPB	6439
GNLY	10578
ATOH8	84913
LOC284950	284950
ST3GAL5	8869
LOC90784	90784
POLR1A	25885
PTCD3	55037
SNORD94	692225
IMMT	10989
MIR4779	100616159
MRPL35	51318
REEP1	65055
KDM3A	55818
CHMP3	51652
RNF103-CHMP3	100526767
RNF103	7844
RMND5A	64795
CD8A	925
CD8B	926
LOC100286979	100286979
RGPD1	400966
PLGLB1	5343
LOC285074	285074
LOC100653327	100653327
MIR4771-1	100616370
LOC100652743	100652743
LOC100507286	100507286
LINC00152	112597
LOC100507307	100507307
MIR4435-1	100616499
PLGLB2	5342
RGPD2	729857
KRCC1	51315
SMYD1	150572
MIR4780	100616447
FABP1	2168
THNSL2	55258
FOXI3	344167
C2orf51	200523
EIF2AK3	9451
LOC100507360	100507360
RPIA	22934
ANKRD36BP2	645784
LOC100132330	100132330
MIR4436A	100616399
LOC100294406	100294406
LOC100653210	100653210
LOC100287723	100287723
LOC100291786	100291786
LOC654342	654342
LOC100506191	100506191
GGT8P	645367
LOC642838	642838
ACTR3BP2	440888
LOC90499	90499
ANKRD20A8P	729171
LOC442028	442028
TEKT4	150483
MAL	4118
MRPS5	64969
ZNF514	84874
ZNF2	7549
PROM2	150696
KCNIP3	30818
FAHD2A	51011
TRIM43B	653192
LOC643085	643085
TRIM43	129868
LINC00342	150759
ANKRD36C	400986
LOC729234	729234
GPAT2	150763
ADRA2B	151
ASTL	431705
DUSP2	1844
STARD7	56910
LOC285033	285033
TMEM127	55654
CIAO1	9391
SNRNP200	23020
ITPRIPL1	150771
NCAPH	23397
NEURL3	93082
ARID5A	10865
KANSL3	55683
FER1L5	90342
LMAN2L	81562
CNNM4	26504
MIR3127	100422928
LOC100506036	100506036
CNNM3	26505
ANKRD23	200539
ANKRD39	51239
SEMA4C	54910
FAM178B	51252
FAHD2B	151313
ANKRD36	375248
LOC100506076	100506076
LOC100506123	100506123
ANKRD36B	57730
LOC100134365	100134365
COX5B	1329
ACTR1B	10120
LOC728537	728537
ZAP70	7535
TMEM131	23505
VWA3B	200403
CNGA3	1261
INPP4A	3631
COA5	493753
UNC50	25972
MGAT4A	11320
C2orf55	343990
TSGA10	80705
C2orf15	150590
LIPT1	51601
MITD1	129531
MRPL30	51263
LYG2	254773
LYG1	129530
TXNDC9	10190
EIF5B	9669
REV1	51455
AFF3	3899
LOC150577	150577
LONRF2	164832
CHST10	9486
NMS	129521
PDCL3	79031
NPAS2	4862
RPL31	6160
TBC1D8	11138
LOC100506262	100506262
LOC100506286	100506286
C2orf29	55571
SNORD89	692205
RNF149	284996
CREG2	200407
RFX8	731220
MAP4K4	9448
LOC100506328	100506328
IL1R2	7850
LOC100131131	100131131
IL1R1	3554
IL1RL2	8808
IL1RL1	9173
IL18R1	8809
IL18RAP	8807
MIR4772	100616157
SLC9A4	389015
SLC9A2	6549
MFSD9	84804
TMEM182	130827
LOC100287010	100287010
LOC150568	150568
LOC284998	284998
LOC100506421	100506421
POU3F3	5455
LOC100128131	100128131
MRPS9	64965
GPR45	11250
TGFBRAP1	9392
LOC100506473	100506473
C2orf49	79074
FHL2	2274
LOC100506494	100506494
LOC285000	285000
NCK2	8440
C2orf40	84417
UXS1	80146
PLGLA	285189
RGPD3	653489
ST6GAL2	84620
LOC729121	729121
RGPD4	285190
SLC5A7	60482
SULT1C3	442038
SULT1C2	6819
SULT1C2P1	151234
SULT1C4	27233
GCC2	9648
LIMS1	3987
RANBP2	5903
CCDC138	165055
EDAR	10913
LOC100287216	100287216
SH3RF3	344558
MIR4265	100422863
MIR4266	100423027
LOC729164	729164
SEPT10	151011
LOC100506890	100506890
ANKRD57	65124
LOC100506563	100506563
RGPD5	84220
LIMS3	96626
LIMS3-LOC440895	100271835
LOC440895	440895
MIR4267	100422994
MALL	7851
NPHP1	4867
LINC00116	205251
LOC100507334	100507334
LOC100287119	100287119
LOC151009	151009
LOC100288570	100288570
LIMS3L	100288695
RGPD6	729540
LOC100507581	100507581
BUB1	699
ACOXL	55289
FLJ44006	400997
BCL2L11	10018
LOC100505634	100505634
LOC100128130	100128130
MIR4435-2	100616341
LOC541471	541471
ANAPC1	64682
MIR4771-2	100616165
MERTK	10461
TMEM87B	84910
FBLN7	129804
ZC3H8	84524
ZC3H6	376940
RGPD8	727851
TTL	150465
POLR1B	84172
CHCHD5	84269
FLJ42351	400999
SLC20A1	6574
NT5DC4	284958
CKAP2L	150468
IL1A	3552
IL1B	3553
IL37	27178
IL36G	56300
IL36A	27179
